00OW               20241122                                                                                   
0601OWA1N       20250101001170100000005000 0100000030001176   
0601OWA1N       20250101001175100000005000 0100000030001179   
0601OWA1N       20250101001180100000005000 0100000030001181   
0601OWA1N       20250101001185100000005000 0100000030001183   
0601OWA1N       20250101001190100000005000 0100000030001186   
0601OWA1N       20250101001195100000005000 0100000030001188   
0601OWA1N       20250101001200100000005000 0100000030001190   
0601OWA1N       20250101001205100000005000 0100000030001193   
0601OWA1N       20250101001210100000005000 0100000030001195   
0601OWA1N       20250101001215100000005000 0100000030001198   
0601OWA1N       20250101001220100000005000 0100000030001201   
0601OWA1N       20250101001225100000005000 0100000030001204   
0601OWA1N       20250101001230100000005000 0100000030001206   
0601OWA1N       20250101001235100000005000 0100000030001210   
0601OWA1N       20250101001240100000005000 0100000030001213   
0601OWA1N       20250101001245100000005000 0100000030001217   
0601OWA1N       20250101001250100000005000 0100000030001220   
0601OWA1N       20250101001255100000005000 0100000030001223   
0601OWA1N       20250101001260100000005000 0100000030001225   
0601OWA1N       20250101001265100000005000 0100000030001228   
0601OWA1N       20250101001270100000005000 0100000030001231   
0601OWA1N       20250101001275100000005000 0100000030001234   
0601OWA1N       20250101001280100000005000 0100000030001237   
0601OWA1N       20250101001285100000005000 0100000030001241   
0601OWA1N       20250101001290100000005000 0100000030001243   
0601OWA1N       20250101001295100000005000 0100000030001246   
0601OWA1N       20250101001300100000005000 0100000030001249   
0601OWA1N       20250101001305100000005000 0100000030001252   
0601OWA1N       20250101001310100000005000 0100000030001255   
0601OWA1N       20250101001315100000005000 0100000030001258   
0601OWA1N       20250101001320100000005000 0100000030001260   
0601OWA1N       20250101001325100000005000 0100000030001263   
0601OWA1N       20250101001330100000005000 0100000030001267   
0601OWA1N       20250101001335100000005000 0100000030001270   
0601OWA1N       20250101001340100000005000 0100000030001272   
0601OWA1N       20250101001345100000005000 0100000030001276   
0601OWA1N       20250101001350100000005000 0100000030001278   
0601OWA1N       20250101001355100000005000 0100000030001280   
0601OWA1N       20250101001360100000005000 0100000030001284   
0601OWA1N       20250101001365100000005000 0100000030001286   
0601OWA1N       20250101001370100000005000 0100000030001288   
0601OWA1N       20250101001375100000005000 0100000030001292   
0601OWA1N       20250101001380100000005000 0100000030001294   
0601OWA1N       20250101001385100000005000 0100000030001297   
0601OWA1N       20250101001390100000005000 0100000030001300   
0601OWA1N       20250101001395100000005000 0100000030001302   
0601OWA1N       20250101001400100000005000 0100000030001305   
0601OWA1N       20250101001405100000005000 0100000030001308   
0601OWA1N       20250101001410100000005000 0100000030001310   
0601OWA1N       20250101001415100000005000 0100000030001312   
0601OWA1N       20250101001420100000005000 0100000030001315   
0601OWA1N       20250101001425100000005000 0100000030001318   
0601OWA1N       20250101001430100000005000 0100000030001320   
0601OWA1N       20250101001435100000005000 0100000030001322   
0601OWA1N       20250101001440100000005000 0100000030001325   
0601OWA1N       20250101001445100000005000 0100000030001327   
0601OWA1N       20250101001450100000005000 0100000030001329   
0601OWA1N       20250101001455100000005000 0100000030001332   
0601OWA1N       20250101001460100000005000 0100000030001335   
0601OWA1N       20250101001465100000005000 0100000030001336   
0601OWA1N       20250101001470100000005000 0100000030001340   
0601OWA1N       20250101001475100000005000 0100000030001341   
0601OWA1N       20250101001480100000005000 0100000030001344   
0601OWA1N       20250101001485100000005000 0100000030001347   
0601OWA1N       20250101001490100000005000 0100000030001349   
0601OWA1N       20250101001495100000005000 0100000030001351   
0601OWA1N       20250101001500100000500000 0100000030001475   
0601OWA1N       20250101002000100000500000 0100000030001670   
0601OWA1N       20250101002500100000500000 0100000030001807   
0601OWA1N       20250101003000100000500000 0100000030001902   
0601OWA1N       20250101003500100000500000 0100000030001972   
0601OWA1N       20250101004000100000500000 0100000030002025   
0601OWA1N       20250101004500100000500000 0100000030002067   
0601OWA1N       20250101005000100000500000 0100000030002101   
0601OWA1N       20250101005500100000500000 0100000030002129   
0601OWA1N       20250101006000100000500000 0100000030002153   
0601OWA1N       20250101006500100000500000 0100000030002173   
0601OWA1N       20250101007000100000500000 0100000030002190   
0601OWA1N       20250101007500100000500000 0100000030002203   
0601OWA1N       20250101008000100000500000 0100000030002208   
0601OWA1N       20250101008500100000500000 0100000030002211   
0601OWA1N       20250101009000100000500000 0100000030002215   
0601OWA1N       20250101009500100000500000 0100000030002218   
0601OWA2N       20250101000000100000040000 0200000030000000   
0601OWA2N       20250101000040100000005000 0200000030000071   
0601OWA2N       20250101000045100000005000 0200000030000063   
0601OWA2N       20250101000050100000005000 0200000030000057   
0601OWA2N       20250101000055100000005000 0200000030000052   
0601OWA2N       20250101000060100000005000 0200000030000048   
0601OWA2N       20250101000065100000005000 0200000030000044   
0601OWA2N       20250101000070100000005000 0200000030000041   
0601OWA2N       20250101000075100000005000 0200000030000039   
0601OWA2N       20250101000080100000005000 0200000030000036   
0601OWA2N       20250101000085100000005000 0200000030000034   
0601OWA2N       20250101000090100000005000 0200000030000032   
0601OWA2N       20250101000095100000005000 0200000030000031   
0601OWA2N       20250101000100100000005000 0200000030000029   
0601OWA2N       20250101000105100000005000 0200000030000028   
0601OWA2N       20250101000110100000005000 0200000030000027   
0601OWA2N       20250101000115100000005000 0200000030000026   
0601OWA2N       20250101000120100000005000 0200000030000024   
0601OWA2N       20250101000125100000005000 0200000030000024   
0601OWA2N       20250101000130100000005000 0200000030000023   
0601OWA2N       20250101000135100000005000 0200000030000022   
0601OWA2N       20250101000140100000005000 0200000030000021   
0601OWA2N       20250101000145100000005000 0200000030000020   
0601OWA2N       20250101000150100000005000 0200000030000020   
0601OWA2N       20250101000155100000005000 0200000030000019   
0601OWA2N       20250101000160100000005000 0200000030000018   
0601OWA2N       20250101000165100000005000 0200000030000018   
0601OWA2N       20250101000170100000005000 0200000030000017   
0601OWA2N       20250101000175100000005000 0200000030000017   
0601OWA2N       20250101000180100000005000 0200000030000016   
0601OWA2N       20250101000185100000005000 0200000030000016   
0601OWA2N       20250101000190100000005000 0200000030000016   
0601OWA2N       20250101000195100000005000 0200000030000015   
0601OWA2N       20250101000200100000005000 0200000030000015   
0601OWA2N       20250101000205100000005000 0200000030000014   
0601OWA2N       20250101000210100000005000 0200000030000014   
0601OWA2N       20250101000215100000005000 0200000030000014   
0601OWA2N       20250101000220100000005000 0200000030000013   
0601OWA2N       20250101000225100000005000 0200000030000013   
0601OWA2N       20250101000230100000005000 0200000030000013   
0601OWA2N       20250101000235100000005000 0200000030000013   
0601OWA2N       20250101000240100000005000 0200000030000012   
0601OWA2N       20250101000245100000005000 0200000030000012   
0601OWA2N       20250101000250100000005000 0200000030000012   
0601OWA2N       20250101000255100000005000 0200000030000012   
0601OWA2N       20250101000260100000005000 0200000030000011   
0601OWA2N       20250101000265100000005000 0200000030000011   
0601OWA2N       20250101000270100000005000 0200000030000011   
0601OWA2N       20250101000275100000005000 0200000030000011   
0601OWA2N       20250101000280100000005000 0200000030000011   
0601OWA2N       20250101000285100000005000 0200000030000010   
0601OWA2N       20250101000290100000005000 0200000030000010   
0601OWA2N       20250101000295100000005000 0200000030000010   
0601OWA2N       20250101000300100000005000 0200000030000010   
0601OWA2N       20250101000305100000005000 0200000030000010   
0601OWA2N       20250101000310100000005000 0200000030000010   
0601OWA2N       20250101000315100000005000 0200000030000009   
0601OWA2N       20250101000320100000005000 0200000030000009   
0601OWA2N       20250101000325100000005000 0200000030000015   
0601OWA2N       20250101000330100000005000 0200000030000036   
0601OWA2N       20250101000335100000005000 0200000030000056   
0601OWA2N       20250101000340100000005000 0200000030000073   
0601OWA2N       20250101000345100000005000 0200000030000092   
0601OWA2N       20250101000350100000005000 0200000030000111   
0601OWA2N       20250101000355100000005000 0200000030000126   
0601OWA2N       20250101000360100000005000 0200000030000143   
0601OWA2N       20250101000365100000005000 0200000030000161   
0601OWA2N       20250101000370100000005000 0200000030000177   
0601OWA2N       20250101000375100000005000 0200000030000191   
0601OWA2N       20250101000380100000005000 0200000030000207   
0601OWA2N       20250101000385100000005000 0200000030000222   
0601OWA2N       20250101000390100000005000 0200000030000234   
0601OWA2N       20250101000395100000005000 0200000030000254   
0601OWA2N       20250101000400100000005000 0200000030000268   
0601OWA2N       20250101000405100000005000 0200000030000285   
0601OWA2N       20250101000410100000005000 0200000030000296   
0601OWA2N       20250101000415100000005000 0200000030000309   
0601OWA2N       20250101000420100000005000 0200000030000324   
0601OWA2N       20250101000425100000005000 0200000030000335   
0601OWA2N       20250101000430100000005000 0200000030000347   
0601OWA2N       20250101000435100000005000 0200000030000361   
0601OWA2N       20250101000440100000005000 0200000030000373   
