00OW               20251205                                                                                   
0601OWA1N       20260101001170100000005000 0100000030001159   
0601OWA1N       20260101001175100000005000 0100000030001162   
0601OWA1N       20260101001180100000005000 0100000030001164   
0601OWA1N       20260101001185100000005000 0100000030001166   
0601OWA1N       20260101001190100000005000 0100000030001169   
0601OWA1N       20260101001195100000005000 0100000030001172   
0601OWA1N       20260101001200100000005000 0100000030001174   
0601OWA1N       20260101001205100000005000 0100000030001176   
0601OWA1N       20260101001210100000005000 0100000030001179   
0601OWA1N       20260101001215100000005000 0100000030001180   
0601OWA1N       20260101001220100000005000 0100000030001184   
0601OWA1N       20260101001225100000005000 0100000030001186   
0601OWA1N       20260101001230100000005000 0100000030001189   
0601OWA1N       20260101001235100000005000 0100000030001192   
0601OWA1N       20260101001240100000005000 0100000030001195   
0601OWA1N       20260101001245100000005000 0100000030001198   
0601OWA1N       20260101001250100000005000 0100000030001202   
0601OWA1N       20260101001255100000005000 0100000030001205   
0601OWA1N       20260101001260100000005000 0100000030001209   
0601OWA1N       20260101001265100000005000 0100000030001211   
0601OWA1N       20260101001270100000005000 0100000030001214   
0601OWA1N       20260101001275100000005000 0100000030001216   
0601OWA1N       20260101001280100000005000 0100000030001219   
0601OWA1N       20260101001285100000005000 0100000030001223   
0601OWA1N       20260101001290100000005000 0100000030001225   
0601OWA1N       20260101001295100000005000 0100000030001229   
0601OWA1N       20260101001300100000005000 0100000030001231   
0601OWA1N       20260101001305100000005000 0100000030001234   
0601OWA1N       20260101001310100000005000 0100000030001237   
0601OWA1N       20260101001315100000005000 0100000030001240   
0601OWA1N       20260101001320100000005000 0100000030001242   
0601OWA1N       20260101001325100000005000 0100000030001245   
0601OWA1N       20260101001330100000005000 0100000030001249   
0601OWA1N       20260101001335100000005000 0100000030001252   
0601OWA1N       20260101001340100000005000 0100000030001254   
0601OWA1N       20260101001345100000005000 0100000030001257   
0601OWA1N       20260101001350100000005000 0100000030001260   
0601OWA1N       20260101001355100000005000 0100000030001263   
0601OWA1N       20260101001360100000005000 0100000030001265   
0601OWA1N       20260101001365100000005000 0100000030001268   
0601OWA1N       20260101001370100000005000 0100000030001271   
0601OWA1N       20260101001375100000005000 0100000030001273   
0601OWA1N       20260101001380100000005000 0100000030001277   
0601OWA1N       20260101001385100000005000 0100000030001279   
0601OWA1N       20260101001390100000005000 0100000030001281   
0601OWA1N       20260101001395100000005000 0100000030001283   
0601OWA1N       20260101001400100000005000 0100000030001287   
0601OWA1N       20260101001405100000005000 0100000030001289   
0601OWA1N       20260101001410100000005000 0100000030001291   
0601OWA1N       20260101001415100000005000 0100000030001295   
0601OWA1N       20260101001420100000005000 0100000030001297   
0601OWA1N       20260101001425100000005000 0100000030001299   
0601OWA1N       20260101001430100000005000 0100000030001303   
0601OWA1N       20260101001435100000005000 0100000030001304   
0601OWA1N       20260101001440100000005000 0100000030001307   
0601OWA1N       20260101001445100000005000 0100000030001308   
0601OWA1N       20260101001450100000005000 0100000030001312   
0601OWA1N       20260101001455100000005000 0100000030001314   
0601OWA1N       20260101001460100000005000 0100000030001316   
0601OWA1N       20260101001465100000005000 0100000030001319   
0601OWA1N       20260101001470100000005000 0100000030001322   
0601OWA1N       20260101001475100000005000 0100000030001323   
0601OWA1N       20260101001480100000005000 0100000030001325   
0601OWA1N       20260101001485100000005000 0100000030001328   
0601OWA1N       20260101001490100000005000 0100000030001331   
0601OWA1N       20260101001495100000005000 0100000030001332   
0601OWA1N       20260101001500100000500000 0100000030001456   
0601OWA1N       20260101002000100000500000 0100000030001650   
0601OWA1N       20260101002500100000500000 0100000030001786   
0601OWA1N       20260101003000100000500000 0100000030001881   
0601OWA1N       20260101003500100000500000 0100000030001950   
0601OWA1N       20260101004000100000500000 0100000030002004   
0601OWA1N       20260101004500100000500000 0100000030002046   
0601OWA1N       20260101005000100000500000 0100000030002080   
0601OWA1N       20260101005500100000500000 0100000030002108   
0601OWA1N       20260101006000100000500000 0100000030002131   
0601OWA1N       20260101006500100000500000 0100000030002152   
0601OWA1N       20260101007000100000500000 0100000030002169   
0601OWA1N       20260101007500100000500000 0100000030002183   
0601OWA1N       20260101008000100000500000 0100000030002187   
0601OWA1N       20260101008500100000500000 0100000030002191   
0601OWA1N       20260101009000100000500000 0100000030002194   
0601OWA1N       20260101009500100000500000 0100000030002197   
0601OWA2N       20260101000000100000040000 0200000030000000   
0601OWA2N       20260101000040100000005000 0200000030000071   
0601OWA2N       20260101000045100000005000 0200000030000063   
0601OWA2N       20260101000050100000005000 0200000030000057   
0601OWA2N       20260101000055100000005000 0200000030000052   
0601OWA2N       20260101000060100000005000 0200000030000048   
0601OWA2N       20260101000065100000005000 0200000030000044   
0601OWA2N       20260101000070100000005000 0200000030000041   
0601OWA2N       20260101000075100000005000 0200000030000039   
0601OWA2N       20260101000080100000005000 0200000030000036   
0601OWA2N       20260101000085100000005000 0200000030000034   
0601OWA2N       20260101000090100000005000 0200000030000032   
0601OWA2N       20260101000095100000005000 0200000030000031   
0601OWA2N       20260101000100100000005000 0200000030000029   
0601OWA2N       20260101000105100000005000 0200000030000028   
0601OWA2N       20260101000110100000005000 0200000030000027   
0601OWA2N       20260101000115100000005000 0200000030000026   
0601OWA2N       20260101000120100000005000 0200000030000024   
0601OWA2N       20260101000125100000005000 0200000030000024   
0601OWA2N       20260101000130100000005000 0200000030000023   
0601OWA2N       20260101000135100000005000 0200000030000022   
0601OWA2N       20260101000140100000005000 0200000030000021   
0601OWA2N       20260101000145100000005000 0200000030000020   
0601OWA2N       20260101000150100000005000 0200000030000020   
0601OWA2N       20260101000155100000005000 0200000030000019   
0601OWA2N       20260101000160100000005000 0200000030000018   
0601OWA2N       20260101000165100000005000 0200000030000018   
0601OWA2N       20260101000170100000005000 0200000030000017   
0601OWA2N       20260101000175100000005000 0200000030000017   
0601OWA2N       20260101000180100000005000 0200000030000016   
0601OWA2N       20260101000185100000005000 0200000030000016   
0601OWA2N       20260101000190100000005000 0200000030000016   
0601OWA2N       20260101000195100000005000 0200000030000015   
0601OWA2N       20260101000200100000005000 0200000030000015   
0601OWA2N       20260101000205100000005000 0200000030000014   
0601OWA2N       20260101000210100000005000 0200000030000014   
0601OWA2N       20260101000215100000005000 0200000030000014   
0601OWA2N       20260101000220100000005000 0200000030000013   
0601OWA2N       20260101000225100000005000 0200000030000013   
0601OWA2N       20260101000230100000005000 0200000030000013   
0601OWA2N       20260101000235100000005000 0200000030000013   
0601OWA2N       20260101000240100000005000 0200000030000012   
0601OWA2N       20260101000245100000005000 0200000030000012   
0601OWA2N       20260101000250100000005000 0200000030000012   
0601OWA2N       20260101000255100000005000 0200000030000012   
0601OWA2N       20260101000260100000005000 0200000030000011   
0601OWA2N       20260101000265100000005000 0200000030000011   
0601OWA2N       20260101000270100000005000 0200000030000011   
0601OWA2N       20260101000275100000005000 0200000030000011   
0601OWA2N       20260101000280100000005000 0200000030000011   
0601OWA2N       20260101000285100000005000 0200000030000010   
0601OWA2N       20260101000290100000005000 0200000030000010   
0601OWA2N       20260101000295100000005000 0200000030000010   
0601OWA2N       20260101000300100000005000 0200000030000010   
0601OWA2N       20260101000305100000005000 0200000030000010   
0601OWA2N       20260101000310100000005000 0200000030000010   
0601OWA2N       20260101000315100000005000 0200000030000009   
0601OWA2N       20260101000320100000005000 0200000030000009   
0601OWA2N       20260101000325100000005000 0200000030000009   
0601OWA2N       20260101000330100000005000 0200000030000027   
0601OWA2N       20260101000335100000005000 0200000030000044   
0601OWA2N       20260101000340100000005000 0200000030000064   
0601OWA2N       20260101000345100000005000 0200000030000083   
0601OWA2N       20260101000350100000005000 0200000030000099   
0601OWA2N       20260101000355100000005000 0200000030000117   
0601OWA2N       20260101000360100000005000 0200000030000135   
0601OWA2N       20260101000365100000005000 0200000030000150   
0601OWA2N       20260101000370100000005000 0200000030000166   
0601OWA2N       20260101000375100000005000 0200000030000183   
0601OWA2N       20260101000380100000005000 0200000030000199   
0601OWA2N       20260101000385100000005000 0200000030000212   
0601OWA2N       20260101000390100000005000 0200000030000227   
0601OWA2N       20260101000395100000005000 0200000030000247   
0601OWA2N       20260101000400100000005000 0200000030000258   
0601OWA2N       20260101000405100000005000 0200000030000272   
0601OWA2N       20260101000410100000005000 0200000030000288   
0601OWA2N       20260101000415100000005000 0200000030000299   
0601OWA2N       20260101000420100000005000 0200000030000312   
0601OWA2N       20260101000425100000005000 0200000030000327   
0601OWA2N       20260101000430100000005000 0200000030000338   
0601OWA2N       20260101000435100000005000 0200000030000350   
0601OWA2N       20260101000440100000005000 0200000030000364   
0601OWA2N       20260101000445100000005000 0200000030000373   
0601OWA2N       20260101000450100000005000 0200000030000385   
0601OWA2N       20260101000455100000005000 0200000030000396   
0601OWA2N       20260101000460100000005000 0200000030000406   
0601OWA2N       20260101000465100000005000 0200000030000417   
0601OWA2N       20260101000470100000005000 0200000030000428   
0601OWA2N       20260101000475100000005000 0200000030000436   
0601OWA2N       20260101000480100000005000 0200000030000448   
0601OWA2N       20260101000485100000005000 0200000030000457   
0601OWA2N       20260101000490100000005000 0200000030000467   
0601OWA2N       20260101000495100000005000 0200000030000476   
